row,name,knob,stem,region,SAM,SID,ERGAS,PSNR,SSIM,DE,S_SAM,S_SID,S_ERGAS,S_PSNR,S_DE,S_SPEC,S_SPAT,SSC
M5,smoothing,sigma 1px,train/Category-2_a_0013,object,3.65197,0.00575326,6.92316,39.1945,0.979568,1.15533,0.481719,0.750014,0.0994879,0.639818,0.680377,0.330023,0.809693,0.503613
M5,smoothing,sigma 1px,train/Category-2_a_0013,table,13.8994,0.0794452,19.9357,41.5442,0.962125,1.64954,0.0620464,0.0188308,0.00130021,0.718141,0.577037,0.0114956,0.840133,0.09289
M5,smoothing,sigma 1px,train/Category-2_a_0013,background,4.9469,0.0112042,8.78122,47.7546,0.986054,0.870349,0.371808,0.57109,0.0535536,0.925154,0.748177,0.224873,0.955604,0.446855
M5,smoothing,sigma 2px,train/Category-2_a_0013,full,6.83793,0.0237894,20.5969,36.6193,0.962718,1.46727,0.254721,0.304382,0.00104302,0.553977,0.613183,0.043244,0.758347,0.17541
M5,smoothing,sigma 2px,train/Category-2_a_0013,object,5.01149,0.0110159,16.5397,31.1779,0.931927,2.22848,0.367035,0.576491,0.00403306,0.372596,0.475767,0.0948517,0.652261,0.237235
M5,smoothing,sigma 2px,train/Category-2_a_0013,table,17.6367,0.120353,52.6872,34.6937,0.922988,2.42268,0.0293831,0.00243541,1e-06,0.489791,0.445945,0.000415167,0.70639,0.0159834
M5,smoothing,sigma 2px,train/Category-2_a_0013,background,6.19459,0.0169752,13.8737,43.7693,0.976273,1.13511,0.289697,0.427945,0.00980791,0.79231,0.684977,0.106734,0.884291,0.295673
M5,smoothing,sigma 4px,train/Category-2_a_0013,full,7.77468,0.0304295,41.4171,30.4158,0.93129,2.08047,0.211203,0.218389,1.00986e-06,0.347192,0.499828,0.00359802,0.639241,0.0462208
M5,smoothing,sigma 4px,train/Category-2_a_0013,object,6.31289,0.0189391,33.9728,24.9205,0.833474,4.09725,0.282923,0.38792,1.20761e-05,0.164016,0.255189,0.0109845,0.498745,0.0669386
M5,smoothing,sigma 4px,train/Category-2_a_0013,table,20.1627,0.149957,132.993,27.2558,0.85653,3.62662,0.0177293,0.00055427,1e-06,0.241858,0.298533,0.000214192,0.549194,0.00989817
M5,smoothing,sigma 4px,train/Category-2_a_0013,background,6.84772,0.020706,22.8599,39.5033,0.968691,1.30881,0.254223,0.35512,0.000490559,0.65011,0.646442,0.0353802,0.809401,0.163613
M6,destriping,own profile,train/Category-2_a_0013,full,7.50407,0.249735,9.61334,36.5601,0.942555,1.64055,0.222948,3.77635e-06,0.0405813,0.552003,0.578771,0.0032449,0.747279,0.047391
M6,destriping,own profile,train/Category-2_a_0013,object,4.10833,0.00814128,4.15235,38.8076,0.969702,1.32195,0.439699,0.665601,0.250545,0.626919,0.643619,0.418554,0.798311,0.559668
M6,destriping,own profile,train/Category-2_a_0013,table,24.5709,2.06712,37.7677,30.0973,0.766242,3.44957,0.00734178,1e-06,3.40855e-06,0.336576,0.316682,2.92499e-05,0.551409,0.00369548
M6,destriping,own profile,train/Category-2_a_0013,background,6.63919,0.121841,14.7202,37.8487,0.953856,1.53654,0.26505,0.00226073,0.00739658,0.594957,0.599188,0.0164262,0.774406,0.108528
M6,destriping,train template,train/Category-2_a_0013,full,6.65568,0.0471486,6.58362,44.9596,0.980692,1.09534,0.264177,0.0946634,0.11141,0.831987,0.694117,0.140713,0.90634,0.34311
M6,destriping,train template,train/Category-2_a_0013,object,3.85833,0.00708584,3.07266,47.2588,0.989318,0.836738,0.462242,0.70167,0.359076,0.908627,0.756606,0.488348,0.948973,0.658013
M6,destriping,train template,train/Category-2_a_0013,table,20.2219,0.338953,17.9317,38.8597,0.929128,2.23921,0.0175207,1e-06,0.00253583,0.628657,0.474069,0.000354179,0.778892,0.0154172
M6,destriping,train template,train/Category-2_a_0013,background,5.99746,0.0269929,9.50307,46.0141,0.983792,1.04663,0.301347,0.259333,0.0421008,0.867137,0.705481,0.148732,0.925465,0.356206
M7,gain error,global +1%,train/Category-2_a_0013,full,0.0257352,1.70773e-08,1.93096,56.8722,0.999985,0.114459,0.994866,0.999999,0.52537,1,0.962566,0.80552,0.999992,0.892384
M7,gain error,global +1%,train/Category-2_a_0013,object,0.0138151,1.23164e-08,1.60485,54.2212,0.999985,0.139775,0.997241,0.999999,0.585699,1,0.954477,0.835907,0.999992,0.90791
M7,gain error,global +1%,train/Category-2_a_0013,table,0.0899796,1.7376e-08,1.71908,62.1624,0.999973,0.065905,0.982165,0.999999,0.563817,1,0.978271,0.821185,0.999987,0.903207
M7,gain error,global +1%,train/Category-2_a_0013,background,0.0222222,1.84644e-08,1.2519,57.6994,0.999986,0.11225,0.995565,0.999999,0.658823,1,0.963275,0.868852,0.999993,0.926903
M7,gain error,global -1%,train/Category-2_a_0013,full,0.0257888,1.71038e-08,1.93096,56.8162,0.999985,0.115052,0.994856,0.999999,0.52537,1,0.962375,0.805517,0.999992,0.892356
M7,gain error,global -1%,train/Category-2_a_0013,object,0.0139553,1.23514e-08,1.60485,54.1681,0.999984,0.140589,0.997213,0.999999,0.585699,1,0.954218,0.835899,0.999992,0.907869
M7,gain error,global -1%,train/Category-2_a_0013,table,0.0908782,1.74097e-08,1.71908,62.1123,0.999973,0.0663072,0.981989,0.999999,0.563817,1,0.97814,0.821135,0.999986,0.903162
M7,gain error,global -1%,train/Category-2_a_0013,background,0.022157,1.84876e-08,1.2519,57.6413,0.999986,0.112798,0.995578,0.999999,0.658823,1,0.963099,0.868856,0.999993,0.92688
M7,gain error,global +3%,train/Category-2_a_0013,full,0.025647,1.70806e-08,5.79288,47.3837,0.999866,0.341311,0.994884,0.999999,0.145009,0.912791,0.892463,0.524472,0.956328,0.70091
M7,gain error,global +3%,train/Category-2_a_0013,object,0.0136125,1.23289e-08,4.81454,44.7349,0.999861,0.416054,0.997281,0.999999,0.20092,0.824498,0.870502,0.585168,0.91218,0.725494
M7,gain error,global +3%,train/Category-2_a_0013,table,0.0890687,1.73839e-08,5.15723,52.6694,0.999768,0.196523,0.982344,0.999999,0.179232,1,0.936592,0.560479,0.999884,0.741301
M7,gain error,global +3%,train/Category-2_a_0013,background,0.0222586,1.84645e-08,3.75571,48.2096,0.999879,0.334947,0.995558,0.999999,0.28596,0.94032,0.894358,0.657846,0.970099,0.789177
M7,gain error,global -3%,train/Category-2_a_0013,full,0.0258908,1.71001e-08,5.79288,47.2207,0.999858,0.346844,0.994835,0.999999,0.145009,0.907355,0.890818,0.524464,0.953607,0.700012
M7,gain error,global -3%,train/Category-2_a_0013,object,0.0141776,1.23338e-08,4.81454,44.5716,0.999856,0.423927,0.997168,0.999999,0.20092,0.819053,0.868221,0.585146,0.909454,0.724436
M7,gain error,global -3%,train/Category-2_a_0013,table,0.0918049,1.73651e-08,5.15723,52.519,0.999751,0.200143,0.981807,0.999999,0.179232,1,0.935462,0.560377,0.999876,0.741097
M7,gain error,global -3%,train/Category-2_a_0013,background,0.0221324,1.84926e-08,3.75571,48.0462,0.999871,0.339993,0.995583,0.999999,0.28596,0.934874,0.892855,0.657851,0.967373,0.788204
M7,gain error,global +10%,train/Category-2_a_0013,full,0.0252317,1.70617e-08,19.3096,37.103,0.998605,1.11677,0.994966,0.999999,0.00160194,0.570101,0.689178,0.116811,0.784353,0.296873
M7,gain error,global +10%,train/Category-2_a_0013,object,0.0130593,1.23342e-08,16.0485,34.4632,0.9985,1.35559,0.997392,0.999999,0.00475054,0.482106,0.63644,0.167959,0.740303,0.344714
M7,gain error,global +10%,train/Category-2_a_0013,table,0.0861672,1.73523e-08,17.1908,42.3791,0.997623,0.641534,0.982914,0.999999,0.00324623,0.745971,0.807474,0.147219,0.871797,0.354158
M7,gain error,global +10%,train/Category-2_a_0013,background,0.0221581,1.84398e-08,12.519,37.9234,0.998745,1.09782,0.995578,0.999999,0.0154058,0.597445,0.693545,0.248458,0.798095,0.43602
M7,gain error,global -10%,train/Category-2_a_0013,full,0.0262549,1.71464e-08,19.3096,36.5749,0.998297,1.17988,0.994763,0.999999,0.00160194,0.552497,0.67483,0.116803,0.775397,0.294741
M7,gain error,global -10%,train/Category-2_a_0013,object,0.0149131,1.23409e-08,16.0485,33.9252,0.998268,1.44885,0.997022,0.999999,0.00475054,0.464175,0.61696,0.167938,0.731221,0.34161
M7,gain error,global -10%,train/Category-2_a_0013,table,0.0953531,1.74068e-08,17.1908,41.877,0.996995,0.681828,0.98111,0.999999,0.00324623,0.729232,0.796701,0.147129,0.863114,0.352101
M7,gain error,global -10%,train/Category-2_a_0013,background,0.0220354,1.85511e-08,12.519,37.4008,0.998449,1.15445,0.995603,0.999999,0.0154058,0.580025,0.680575,0.24846,0.789237,0.433094
M7,gain error,per band 1%,train/Category-2_a_0013,full,0.544397,9.5857e-05,1.93096,58.56,0.999988,0.471159,0.896839,0.995219,0.52537,1,0.854659,0.776901,0.999994,0.860897
M7,gain error,per band 1%,train/Category-2_a_0013,object,0.558994,9.70306e-05,1.60485,55.9699,0.999988,0.536243,0.894224,0.99516,0.585699,1,0.836317,0.804769,0.999994,0.873354
M7,gain error,per band 1%,train/Category-2_a_0013,table,0.499786,9.31486e-05,1.71908,64.1039,0.99998,0.258085,0.904876,0.995353,0.563817,1,0.917568,0.797814,0.99999,0.881749
M7,gain error,per band 1%,train/Category-2_a_0013,background,0.544951,9.5805e-05,1.2519,59.3375,0.99999,0.47519,0.896739,0.995221,0.658823,1,0.853511,0.837757,0.999995,0.893799
M7,gain error,per band 3%,train/Category-2_a_0013,full,1.61946,0.000859621,5.79288,49.0337,0.999896,1.38911,0.723328,0.95793,0.145009,0.967789,0.629369,0.464895,0.983842,0.632466
M7,gain error,per band 3%,train/Category-2_a_0013,object,1.66925,0.000870635,4.81454,46.4442,0.99989,1.57296,0.716161,0.957402,0.20092,0.881473,0.591957,0.516467,0.940682,0.650234
M7,gain error,per band 3%,train/Category-2_a_0013,table,1.45606,0.000834581,5.15723,54.5809,0.999823,0.778251,0.747358,0.95913,0.179232,1,0.771501,0.504592,0.999911,0.683215
M7,gain error,per band 3%,train/Category-2_a_0013,background,1.62259,0.000859091,3.75571,49.8107,0.999906,1.40149,0.722876,0.957955,0.28596,0.99369,0.626779,0.58287,0.996798,0.710993
M7,gain error,per band 10%,train/Category-2_a_0013,full,5.28141,0.00945323,19.3096,38.6263,0.99885,4.32454,0.347746,0.623341,0.00160194,0.620875,0.236569,0.0702876,0.809862,0.19837
M7,gain error,per band 10%,train/Category-2_a_0013,object,5.47451,0.00959286,16.0485,36.0469,0.998722,4.82058,0.334573,0.619004,0.00475054,0.534896,0.200516,0.0994586,0.766809,0.225831
M7,gain error,per band 10%,train/Category-2_a_0013,table,4.69845,0.00914983,17.1908,44.1817,0.998128,2.61395,0.390749,0.632869,0.00324623,0.806058,0.4184,0.0929387,0.902093,0.258033
M7,gain error,per band 10%,train/Category-2_a_0013,background,5.28796,0.00944495,12.519,39.3965,0.998968,4.36479,0.347291,0.623599,0.0154058,0.646549,0.233416,0.149427,0.822758,0.290254
M8,zero-clamping,zero <0.001,train/Category-2_a_0013,full,0.063306,0.00893192,0.0439911,72.5178,0.999938,0.00354401,0.987419,0.639802,0.985443,1,0.998819,0.853872,0.999969,0.923878
M8,zero-clamping,zero <0.001,train/Category-2_a_0013,object,0.0139874,3.33455e-06,0.000990652,120,1,1.19847e-06,0.997206,0.999833,0.99967,1,1,0.998902,1,0.999451
M8,zero-clamping,zero <0.001,train/Category-2_a_0013,table,0.403848,0.0768543,0.617112,63.2433,0.999417,0.0282221,0.922406,0.0214353,0.814074,1,0.990637,0.252487,0.999709,0.501721
M8,zero-clamping,zero <0.001,train/Category-2_a_0013,background,0.0405488,0.00412202,0.0500995,75.7297,0.999977,0.00188558,0.991923,0.813751,0.983439,1,0.999372,0.925917,0.999988,0.962151
M8,zero-clamping,zero <0.003,train/Category-2_a_0013,full,0.408401,0.143036,0.331799,53.2316,0.996086,0.0446057,0.921567,0.000783467,0.895297,1,0.985241,0.0864646,0.998043,0.293192
M8,zero-clamping,zero <0.003,train/Category-2_a_0013,object,0.0148983,5.05922e-05,0.00680721,112.342,1,1.92108e-05,0.997025,0.997474,0.997734,1,0.999994,0.997411,1,0.998703
M8,zero-clamping,zero <0.003,train/Category-2_a_0013,table,3.31341,1.17306,4.64589,44.3238,0.968901,0.352606,0.515467,1e-06,0.212539,0.810792,0.889109,0.00478498,0.889847,0.0652444
M8,zero-clamping,zero <0.003,train/Category-2_a_0013,background,0.206154,0.0723579,0.379652,55.8067,0.99791,0.0240174,0.959608,0.0268391,0.881129,1,0.992026,0.283118,0.998955,0.531255
M8,zero-clamping,zero <0.01,train/Category-2_a_0013,full,2.48941,1.06241,1.94328,38.0084,0.96149,0.298963,0.607816,1e-06,0.523216,0.600278,0.90515,0.00682576,0.780884,0.074643
M8,zero-clamping,zero <0.01,train/Category-2_a_0013,object,0.0609372,0.00266223,0.0969379,72.2512,0.999961,0.00451863,0.987887,0.875368,0.968204,1,0.998495,0.942515,0.999981,0.970606
M8,zero-clamping,zero <0.01,train/Category-2_a_0013,table,23.659,10.0731,29.8212,28.0126,0.632991,2.92317,0.00881058,1e-06,4.81886e-05,0.267087,0.377423,7.51593e-05,0.450039,0.00566439
M8,zero-clamping,zero <0.01,train/Category-2_a_0013,background,0.884617,0.38712,1.65606,43.1084,0.986158,0.098065,0.837844,1e-06,0.575786,0.770279,0.96784,0.00784286,0.878219,0.084211
M8,zero-clamping,zero <0.02,train/Category-2_a_0013,full,4.85782,1.7929,3.96061,32.9629,0.929886,0.655349,0.378491,1e-06,0.267081,0.432096,0.803764,0.00465835,0.680991,0.0577411
M8,zero-clamping,zero <0.02,train/Category-2_a_0013,object,1.33101,0.252548,1.27883,39.1386,0.98364,0.435232,0.766285,3.28091e-06,0.652935,0.637953,0.864955,0.0117965,0.810796,0.0987516
M8,zero-clamping,zero <0.02,train/Category-2_a_0013,table,41.9202,16.8637,53.4259,22.9831,0.341978,5.31632,0.000228486,1e-06,1e-06,0.0994376,0.169974,6.11346e-06,0.220708,0.00111696
M8,zero-clamping,zero <0.02,train/Category-2_a_0013,background,1.83206,0.594202,3.39546,39.1385,0.978536,0.208189,0.693217,1e-06,0.322446,0.637949,0.932957,0.00606888,0.808242,0.0715605
M8,zero-clamping,floor 0.005,train/Category-2_a_0013,full,0.580133,0.00693157,0.565701,47.5992,0.995272,0.0862224,0.890452,0.707103,0.828145,0.919974,0.971668,0.804884,0.957623,0.879858
M8,zero-clamping,floor 0.005,train/Category-2_a_0013,object,0.016534,7.57529e-06,0.0127945,107.916,1,5.19355e-05,0.996699,0.999621,0.995744,1,0.999983,0.997353,1,0.998673
M8,zero-clamping,floor 0.005,train/Category-2_a_0013,table,4.7504,0.0557118,7.91135,38.5896,0.961347,0.688266,0.38671,0.0616927,0.0715674,0.619653,0.794993,0.119521,0.7905,0.30764
M8,zero-clamping,floor 0.005,train/Category-2_a_0013,background,0.289413,0.00362985,0.644698,50.3368,0.997594,0.0456859,0.943761,0.834024,0.806623,1,0.984887,0.859482,0.998797,0.924578
M8,zero-clamping,floor 0.02,train/Category-2_a_0013,full,2.65458,0.028637,5.26639,32.965,0.972661,0.7051,0.588066,0.238867,0.172827,0.432165,0.790545,0.289555,0.702413,0.459052
M8,zero-clamping,floor 0.02,train/Category-2_a_0013,object,0.278827,0.000556626,0.302445,56.5786,0.999381,0.0771545,0.945761,0.972552,0.9041,1,0.97461,0.940381,0.99969,0.965894
M8,zero-clamping,floor 0.02,train/Category-2_a_0013,table,22.6169,0.239313,77.2727,23.4893,0.75685,6.28756,0.0108523,6.35892e-06,1e-06,0.116309,0.122965,4.10175e-05,0.43658,0.00349924
M8,zero-clamping,floor 0.02,train/Category-2_a_0013,background,1.16689,0.0138333,5.27599,36.6112,0.988435,0.278199,0.791854,0.500741,0.172275,0.553706,0.911437,0.408783,0.771071,0.57569
M9,constant,zeros,train/Category-2_a_0013,full,90,23.5792,193.096,10.605,0.00354185,20.7264,1e-06,1e-06,1e-06,0,0.000998944,1e-06,0.00177092,3.8619e-05
M9,constant,zeros,train/Category-2_a_0013,object,90,23.5573,160.485,7.52013,0.00125713,30.8413,1e-06,1e-06,1e-06,0,3.42976e-05,1e-06,0.000628565,1.62074e-05
M9,constant,zeros,train/Category-2_a_0013,table,90,23.7285,171.908,17.0769,0.0199555,9.50245,1e-06,1e-06,1e-06,0,0.0421095,1e-06,0.00997775,0.000123971
M9,constant,zeros,train/Category-2_a_0013,background,90,23.5693,125.19,11.7028,0.00241744,18.9444,1e-06,1e-06,1e-06,0,0.00180935,1e-06,0.00120872,3.69353e-05
M9,constant,train mean,train/Category-2_a_0013,full,17.8826,0.112047,184.704,15.3977,0.784784,14.1881,0.0279727,0.00368916,1e-06,0,0.00883192,0.000469052,0.392392,0.00767929
M9,constant,train mean,train/Category-2_a_0013,object,12.203,0.0608325,128.168,13.2023,0.622826,18.4902,0.0871083,0.0477571,1e-06,0,0.00210506,0.0016083,0.311413,0.0105765
M9,constant,train mean,train/Category-2_a_0013,table,35.8779,0.40802,801.376,11.1542,0.373028,25.1573,0.000765036,1e-06,1e-06,0,0.000228093,9.14592e-06,0.186514,0.000477617
M9,constant,train mean,train/Category-2_a_0013,background,17.5968,0.0947591,202.263,17.4634,0.878395,11.6981,0.0296184,0.00875652,1e-06,0,0.0202547,0.000637721,0.439197,0.0105493
M9,constant,ones,train/Category-2_a_0013,full,18.0435,0.110541,1294.38,2.57237,0.416854,60.4748,0.0270873,0.00397775,1e-06,0,1e-06,0.000475847,0.208427,0.00158624
M9,constant,ones,train/Category-2_a_0013,object,13.0842,0.0757624,490.854,3.40439,0.371128,51.2303,0.0730335,0.0226381,1e-06,0,1e-06,0.00118246,0.185564,0.00240086
M9,constant,ones,train/Category-2_a_0013,table,34.2931,0.374637,6414.33,1.047,0.158527,85.7946,0.00105037,1e-06,1e-06,0,1e-06,1.01652e-05,0.0792633,0.000165284
M9,constant,ones,train/Category-2_a_0013,background,17.7348,0.0918575,2053.17,2.54768,0.458914,60.4464,0.0288119,0.0101237,1e-06,0,1e-06,0.000663189,0.229457,0.00193671
M1,dropped pixels,drop 0.01,train/Category-2_a_0020,full,0.0536625,0.000112081,0.57468,59.4994,0.999876,0.00831297,0.989325,0.994412,0.82567,1,0.997233,0.933048,0.999938,0.965522
M1,dropped pixels,drop 0.01,train/Category-2_a_0020,object,0.0159999,7.43735e-06,0.484185,57.3403,0.999895,0.00728442,0.996805,0.999628,0.850956,1,0.997575,0.946496,0.999947,0.972508
M1,dropped pixels,drop 0.01,train/Category-2_a_0020,table,0.222169,0.00073909,1.41319,63.5196,0.999708,0.0148494,0.956539,0.96372,0.624339,1,0.995062,0.831811,0.999854,0.911313
M1,dropped pixels,drop 0.01,train/Category-2_a_0020,background,0.075855,0.000139287,0.75167,68.4822,0.999883,0.00849935,0.984944,0.99306,0.778367,1,0.997171,0.913111,0.999941,0.955143
M1,dropped pixels,drop 0.1,train/Category-2_a_0020,full,0.372739,0.00116133,1.81116,49.6556,0.998747,0.0829266,0.928163,0.943587,0.546774,0.988519,0.972736,0.782357,0.993633,0.878882
M1,dropped pixels,drop 0.1,train/Category-2_a_0020,object,0.108319,7.55961e-05,1.52455,47.5309,0.998974,0.0709367,0.978569,0.996227,0.601587,0.917698,0.976632,0.837047,0.958336,0.898185
M1,dropped pixels,drop 0.1,train/Category-2_a_0020,table,1.48251,0.00777993,4.84693,53.0316,0.996797,0.159371,0.743413,0.677737,0.198763,1,0.948263,0.464382,0.998398,0.675668
M1,dropped pixels,drop 0.1,train/Category-2_a_0020,background,0.544443,0.00141908,2.39271,58.4196,0.998816,0.0850453,0.89683,0.931505,0.450422,1,0.97205,0.721947,0.999408,0.845894
M1,dropped pixels,drop 0.5,train/Category-2_a_0020,full,1.78545,0.00578323,4.05237,42.6201,0.993627,0.413574,0.699709,0.748891,0.259035,0.754003,0.871222,0.513923,0.873815,0.669831
M1,dropped pixels,drop 0.5,train/Category-2_a_0020,object,0.520426,0.000379522,3.41541,40.4863,0.994798,0.355874,0.901148,0.981203,0.320309,0.682876,0.888141,0.656712,0.838837,0.748595
M1,dropped pixels,drop 0.5,train/Category-2_a_0020,table,7.08277,0.0387169,10.6083,46.1402,0.9837,0.787024,0.242548,0.144302,0.0291264,0.87134,0.769248,0.100644,0.92752,0.297075
M1,dropped pixels,drop 0.5,train/Category-2_a_0020,background,2.60951,0.00706765,5.23807,51.4541,0.993955,0.422561,0.59339,0.702309,0.174467,1,0.868616,0.417375,0.996977,0.63187
M1,dropped pixels,pool 2,train/Category-2_a_0020,full,3.85465,0.012844,9.47143,35.0509,0.974144,1.12845,0.462582,0.526134,0.0425471,0.501697,0.686499,0.217964,0.73792,0.396727
M1,dropped pixels,pool 2,train/Category-2_a_0020,object,1.34142,0.00137491,8.13014,32.7385,0.970326,1.15791,0.76469,0.933564,0.0665338,0.424617,0.67979,0.362152,0.697471,0.500652
M1,dropped pixels,pool 2,train/Category-2_a_0020,table,14.666,0.0842087,20.3374,41.0864,0.956703,1.77114,0.0532266,0.0148399,0.00113726,0.702881,0.554116,0.00964879,0.829792,0.0842201
M1,dropped pixels,pool 2,train/Category-2_a_0020,background,5.42953,0.0152524,8.44416,46.8445,0.983883,0.943076,0.337596,0.466443,0.0599215,0.894815,0.730257,0.211313,0.939349,0.429016
M1,dropped pixels,pool 4,train/Category-2_a_0020,full,5.20409,0.0209476,23.2939,27.1769,0.890783,2.20028,0.353166,0.350855,0.000424488,0.239229,0.48026,0.0374677,0.565006,0.141994
M1,dropped pixels,pool 4,train/Category-2_a_0020,object,2.54456,0.00659542,20.137,24.7896,0.834507,2.80652,0.60115,0.719088,0.00121582,0.159655,0.392386,0.0807009,0.497081,0.193306
M1,dropped pixels,pool 4,train/Category-2_a_0020,table,17.9553,0.12061,55.7566,34.2881,0.914615,2.50231,0.0275689,0.00240426,1e-06,0.476271,0.434264,0.0004047,0.695443,0.0156322
M1,dropped pixels,pool 4,train/Category-2_a_0020,background,6.58633,0.0217144,14.769,42.1453,0.973395,1.18912,0.267866,0.337659,0.00727722,0.738178,0.672755,0.086987,0.855787,0.263168
M1,dropped pixels,pool 8,train/Category-2_a_0020,full,6.56054,0.0326373,39.0878,22.2713,0.776769,3.67044,0.269252,0.195565,2.19517e-06,0.0757094,0.294205,0.00487124,0.426239,0.0431018
M1,dropped pixels,pool 8,train/Category-2_a_0020,object,4.22005,0.0209726,33.7105,19.9425,0.648261,5.12461,0.429983,0.350418,1.31798e-05,0,0.181191,0.0125694,0.32413,0.0584965
